Symbol,Market,Date,Open,High,Low,Close,Volume
ADVM,NASDAQ,2021/04/12 16:00:00,9.05,9.31,8.9,9.07,687558
ADVM,NASDAQ,2021/04/13 16:00:00,9.04,9.13,8.75,9.02,891193
ADVM,NASDAQ,2021/04/14 16:00:00,9.12,9.52,9,9.17,694189
ADVM,NASDAQ,2021/04/15 16:00:00,9.3,9.55,9.2,9.4,484152
ADVM,NASDAQ,2021/04/16 16:00:00,9.38,9.38,8.58,8.86,1075277
ADVM,NASDAQ,2021/04/19 16:00:00,8.83,9.11,8.7,8.96,665803
ADVM,NASDAQ,2021/04/20 16:00:00,8.83,9.13,8.7,8.92,504829
ADVM,NASDAQ,2021/04/21 16:00:00,8.96,9.27,8.71,9.22,689041
ADVM,NASDAQ,2021/04/22 16:00:00,9.27,9.77,8.98,9.56,944504
BCOR,NASDAQ,2021/04/12 16:00:00,16.93,17,16.67,16.67,151647
BCOR,NASDAQ,2021/04/13 16:00:00,16.79,16.79,16.08,16.32,375210
BCOR,NASDAQ,2021/04/14 16:00:00,16.34,17.1,16.16,16.22,266234
BCOR,NASDAQ,2021/04/15 16:00:00,16.3,16.44,15.75,16.16,309260
BCOR,NASDAQ,2021/04/16 16:00:00,16.32,16.53,16.05,16.4,276971
BCOR,NASDAQ,2021/04/19 16:00:00,16.12,16.49,16.01,16.1,356069
BCOR,NASDAQ,2021/04/20 16:00:00,15.89,16.16,14.82,14.86,394452
BCOR,NASDAQ,2021/04/21 16:00:00,14.71,15.64,14.62,15.6,557870
BCOR,NASDAQ,2021/04/22 16:00:00,15.79,15.82,14.46,14.49,743620
HSII,NASDAQ,2021/04/12 16:00:00,37.23,37.74,36.52,37.1,49638
HSII,NASDAQ,2021/04/13 16:00:00,37,37.19,36.44,37.06,298116
HSII,NASDAQ,2021/04/14 16:00:00,37,39.08,36.63,37.7,118480
HSII,NASDAQ,2021/04/15 16:00:00,37.92,38.24,37.11,37.5,47647
HSII,NASDAQ,2021/04/16 16:00:00,37.49,38.58,37.37,37.51,63936
HSII,NASDAQ,2021/04/19 16:00:00,37.58,37.58,36.58,37.03,100742
HSII,NASDAQ,2021/04/20 16:00:00,37.13,37.72,35.9,36.73,98812
HSII,NASDAQ,2021/04/21 16:00:00,36.78,37.36,36.71,37.25,50843
HSII,NASDAQ,2021/04/22 16:00:00,37.82,37.93,36.96,37.32,147934
EBON,NASDAQ,2021/04/12 16:00:00,5.16,5.3,4.38,4.77,29553282
EBON,NASDAQ,2021/04/13 16:00:00,4.92,5.24,4.65,5.07,29880183
EBON,NASDAQ,2021/04/14 16:00:00,5.18,5.25,4.65,4.67,21368464
EBON,NASDAQ,2021/04/15 16:00:00,4.62,4.63,4.06,4.22,22524066
EBON,NASDAQ,2021/04/16 16:00:00,4.35,5.18,4.18,4.82,81855964
EBON,NASDAQ,2021/04/19 16:00:00,4.52,4.63,4.09,4.33,21366616
EBON,NASDAQ,2021/04/20 16:00:00,4.22,4.26,3.95,4.16,12304105
EBON,NASDAQ,2021/04/21 16:00:00,4.04,4.36,3.92,4.28,12145466
EBON,NASDAQ,2021/04/22 16:00:00,4.3,4.44,4.15,4.25,10222329
GAN,NASDAQ,2021/04/12 16:00:00,19.58,19.72,18.67,18.76,1035807
GAN,NASDAQ,2021/04/13 16:00:00,18.9,19.43,18.52,18.99,923987
GAN,NASDAQ,2021/04/14 16:00:00,19,19.2,18.54,18.68,913717
GAN,NASDAQ,2021/04/15 16:00:00,19,19,17.78,17.96,1472380
GAN,NASDAQ,2021/04/16 16:00:00,17.93,18.46,17.39,18.35,1397283
GAN,NASDAQ,2021/04/19 16:00:00,18.35,18.5,17.21,17.63,1198963
GAN,NASDAQ,2021/04/20 16:00:00,17.45,17.58,15.96,16.95,1779043
GAN,NASDAQ,2021/04/21 16:00:00,16.94,18.19,16.94,17.95,819906
GAN,NASDAQ,2021/04/22 16:00:00,18.13,18.57,17.72,18.22,549246
TRST,NASDAQ,2021/04/12 16:00:00,7.51,7.56,7.51,7.55,154908
TRST,NASDAQ,2021/04/13 16:00:00,7.5,7.5,7.38,7.43,231313
